"year","month","trt","V1","tariff","stimulus","kwh"
2009,7,0,1564,"E","E",72.931
2009,7,0,1567,"E","E",224.4475
2009,7,0,1573,"E","E",327.2
2009,7,0,1575,"E","E",257.6
2009,7,0,1592,"E","E",163.1185
2009,7,0,1599,"E","E",124.8265
2009,7,0,1604,"E","E",346.6315
2009,7,0,1607,"E","E",13.0785
2009,7,0,1609,"E","E",174.1555
2009,7,0,1624,"E","E",199.58
2009,7,0,1635,"E","E",307.0025
2009,7,0,1639,"E","E",139.958
2009,7,0,1650,"E","E",216.6215
2009,7,0,1657,"E","E",26.899
2009,7,0,1660,"E","E",340.914
2009,7,0,1661,"E","E",357.138
2009,7,0,1664,"E","E",104.4135
2009,7,0,1665,"E","E",184.337
2009,7,0,1666,"E","E",159.267
2009,7,0,1667,"E","E",102.095
2009,7,0,1670,"E","E",166.374
2009,7,0,1673,"E","E",223.1045
2009,7,0,1675,"E","E",132.9795
2009,7,0,1677,"E","E",186.333
2009,7,0,1679,"E","E",144.2865
2009,7,0,1682,"E","E",41.6035
2009,7,0,1695,"E","E",149.205
2009,7,0,1700,"E","E",35.398
2009,7,0,1711,"E","E",146.31
2009,7,0,1716,"E","E",116.102
2009,7,0,1720,"E","E",183.4805
2009,7,0,1722,"E","E",146.6835
2009,7,0,1724,"E","E",91.35
2009,7,0,1727,"E","E",297.195
2009,7,0,1736,"E","E",66.0825
2009,7,0,1742,"E","E",96.882
2009,7,0,1752,"E","E",104.063
2009,7,0,1754,"E","E",468.917
2009,7,0,1760,"E","E",207.3505
2009,7,0,1763,"E","E",77.481
2009,7,0,1765,"E","E",322.52
2009,7,0,1768,"E","E",202.443
2009,7,0,1789,"E","E",237.6825
2009,7,0,1797,"E","E",66.0085
2009,7,0,1804,"E","E",182.5345
2009,7,0,1807,"E","E",81.102
2009,7,0,1808,"E","E",101.725
2009,7,0,1809,"E","E",240.8705
2009,7,0,1831,"E","E",116.6425
2009,7,0,1840,"E","E",310.4975
2009,7,0,1842,"E","E",217.9885
2009,7,0,1843,"E","E",295.016
2009,7,0,1844,"E","E",139.302
2009,7,0,1854,"E","E",267.073
2009,7,0,1859,"E","E",24.4905
2009,7,0,1861,"E","E",261.348
2009,7,0,1874,"E","E",70.131
2009,7,0,1877,"E","E",182.9155
2009,7,0,1883,"E","E",74.7155
2009,7,0,1884,"E","E",169.8325
2009,7,0,1885,"E","E",164.1735
2009,7,0,1887,"E","E",320.1265
2009,7,0,1889,"E","E",99.9065
2009,7,0,1890,"E","E",319.083
2009,7,0,1894,"E","E",109.556
2009,7,0,1903,"E","E",181.5685
2009,7,0,1905,"E","E",108.726
2009,7,0,1906,"E","E",65.1265
2009,7,0,1917,"E","E",216.5625
2009,7,0,1922,"E","E",170.183
2009,7,0,1942,"E","E",169.4925
2009,7,0,1948,"E","E",83.695
2009,7,0,1953,"E","E",134.901
2009,7,0,1954,"E","E",268.927
2009,7,0,1964,"E","E",9.503
2009,7,0,1969,"E","E",115.439
2009,7,0,1975,"E","E",225.658
2009,7,0,1984,"E","E",181.468
2009,7,0,1989,"E","E",136.5285
2009,7,0,2003,"E","E",124.637
2009,7,0,2018,"E","E",166.7205
2009,7,0,2022,"E","E",304.655
2009,7,0,2023,"E","E",152.9305
2009,7,0,2029,"E","E",123.361
2009,7,0,2033,"E","E",81.9855
2009,7,0,2036,"E","E",129.6695
2009,7,0,2041,"E","E",235.349
2009,7,0,2046,"E","E",358.6295
2009,7,0,2049,"E","E",252.589
2009,7,0,2055,"E","E",112.049
2009,7,0,2065,"E","E",147.7995
2009,7,0,2080,"E","E",166.1275
2009,7,0,2095,"E","E",210.3025
2009,7,0,2099,"E","E",249.2455
2009,7,0,2103,"E","E",113.2885
2009,7,0,2104,"E","E",175.6405
2009,7,0,2105,"E","E",263.913
2009,7,0,2106,"E","E",90.5485
2009,7,0,2109,"E","E",229.7535
2009,7,0,2110,"E","E",105.197
2009,7,0,2121,"E","E",117.339
2009,7,0,2140,"E","E",116.9775
2009,7,0,2144,"E","E",193.4925
2009,7,0,2149,"E","E",119.942
2009,7,0,2160,"E","E",170.84
2009,7,0,2185,"E","E",166.5065
2009,7,0,2194,"E","E",82.521
2009,7,0,2196,"E","E",68.762
2009,7,0,2231,"E","E",146.6855
2009,7,0,2235,"E","E",90.208
2009,7,0,2238,"E","E",252.263
2009,7,0,2259,"E","E",103.6205
2009,7,0,2260,"E","E",147.089
2009,7,0,2263,"E","E",108.3745
2009,7,0,2264,"E","E",211.471
2009,7,0,2265,"E","E",154.279
2009,7,0,2268,"E","E",30.982
2009,7,0,2278,"E","E",203.56
2009,7,0,2289,"E","E",42.803
2009,7,0,2293,"E","E",282.078
2009,7,0,2312,"E","E",296.877
2009,7,0,2314,"E","E",220.448
2009,7,0,2331,"E","E",348.4995
2009,7,0,2345,"E","E",95.5895
2009,7,0,2347,"E","E",157.8945
2009,7,0,2349,"E","E",180.278
2009,7,0,2354,"E","E",81.8335
2009,7,0,2370,"E","E",298.6725
2009,7,0,2377,"E","E",90.225
2009,7,0,2381,"E","E",287.8265
2009,7,0,2387,"E","E",129.8395
2009,7,0,2404,"E","E",68.387
2009,7,0,2405,"E","E",161.5785
2009,7,0,2406,"E","E",259.3335
2009,7,0,2407,"E","E",71.88
2009,7,0,2409,"E","E",110.654
2009,7,0,2423,"E","E",76.3325
2009,7,0,2424,"E","E",60.752
2009,7,0,2436,"E","E",141.437
2009,7,0,2438,"E","E",104.343
2009,7,0,2463,"E","E",277.3955
2009,7,0,2464,"E","E",184.549
2009,7,0,2485,"E","E",239.3225
2009,7,0,2489,"E","E",119.7635
2009,7,0,2490,"E","E",19.231
2009,7,0,2512,"E","E",76.762
2009,7,0,2519,"E","E",117.2965
2009,7,0,2522,"E","E",211.2525
2009,7,0,2526,"E","E",50.164
2009,7,0,2529,"E","E",214.2785
2009,7,0,2532,"E","E",369.7965
2009,7,0,2541,"E","E",190.938
2009,7,0,2547,"E","E",215.453
2009,7,0,2553,"E","E",86.8375
2009,7,0,2562,"E","E",347.5015
2009,7,0,2574,"E","E",242.4045
2009,7,0,2591,"E","E",126.4945
2009,7,0,2594,"E","E",165.161
2009,7,0,2597,"E","E",168.0285
2009,7,0,2605,"E","E",143.6975
2009,7,0,2607,"E","E",164.476
2009,7,0,2621,"E","E",56.164
2009,7,0,2623,"E","E",70.792
2009,7,0,2635,"E","E",72.5215
2009,7,0,2638,"E","E",146.6875
2009,7,0,2640,"E","E",185.1475
2009,7,0,2646,"E","E",225.0495
2009,7,0,2654,"E","E",80.9515
2009,7,0,2669,"E","E",351.4175
2009,7,0,2678,"E","E",211.8405
2009,7,0,2684,"E","E",234.669
2009,7,0,2698,"E","E",185.514
2009,7,0,2700,"E","E",311.547
2009,7,0,2701,"E","E",145.67
2009,7,0,2702,"E","E",78.0045
2009,7,0,2707,"E","E",208.1235
2009,7,0,2708,"E","E",75.83
2009,7,0,2710,"E","E",139.871
2009,7,0,2725,"E","E",139.7665
2009,7,0,2730,"E","E",73.813
2009,7,0,2732,"E","E",278.898
2009,7,0,2733,"E","E",80.6055
2009,7,0,2742,"E","E",312.7945
2009,7,0,2744,"E","E",97.392
2009,7,0,2749,"E","E",111.1575
2009,7,0,2757,"E","E",230.3855
2009,7,0,2774,"E","E",142.694
2009,7,0,2789,"E","E",369.736
2009,7,0,2793,"E","E",257.9975
2009,7,0,2803,"E","E",177.7095
2009,7,0,2804,"E","E",32.973
2009,7,0,2811,"E","E",376.3315
2009,7,0,2832,"E","E",177.159
2009,7,0,2834,"E","E",32.0175
2009,7,0,2835,"E","E",443.7935
2009,7,0,2838,"E","E",315.322
2009,7,0,2857,"E","E",425.371
2009,7,0,2872,"E","E",255.508
2009,7,0,2873,"E","E",63.0155
2009,7,0,2878,"E","E",184.85
2009,7,0,2892,"E","E",206.351
2009,7,0,2905,"E","E",179.5565
2009,7,0,2918,"E","E",57.701
2009,7,0,2926,"E","E",98.355
2009,7,0,2945,"E","E",30.9525
2009,7,0,2956,"E","E",228.685
2009,7,0,2958,"E","E",215.985
2009,7,0,2967,"E","E",249.757
2009,7,0,2968,"E","E",308.486
2009,7,0,2971,"E","E",341.514
2009,7,0,2986,"E","E",179.0605
2009,7,0,2987,"E","E",168.97
2009,7,0,2988,"E","E",269.2655
2009,7,0,3003,"E","E",220.788
2009,7,0,3009,"E","E",83.551
2009,7,0,3010,"E","E",318.5795
2009,7,0,3019,"E","E",545.6455
2009,7,0,3033,"E","E",198.8875
2009,7,0,3043,"E","E",166.3545
2009,7,0,3050,"E","E",226.708
2009,7,0,3052,"E","E",167.7595
2009,7,0,3055,"E","E",130.0405
2009,7,0,3059,"E","E",138.4275
2009,7,0,3061,"E","E",255.162
2009,7,0,3077,"E","E",190.639
2009,7,0,3080,"E","E",320.611
2009,7,0,3087,"E","E",196.7195
2009,7,0,3091,"E","E",135.9185
2009,7,0,3098,"E","E",421.1795
2009,7,0,3105,"E","E",150.114
2009,7,0,3110,"E","E",116.7215
2009,7,0,3111,"E","E",68.8985
2009,7,0,3120,"E","E",18.8215
2009,7,0,3124,"E","E",149.0065
2009,7,0,3144,"E","E",309.328
2009,7,0,3152,"E","E",177.548
2009,7,0,3165,"E","E",56.339
2009,7,0,3168,"E","E",298.163
2009,7,0,3177,"E","E",139.299
2009,7,0,3178,"E","E",153.437
2009,7,0,3180,"E","E",82.848
2009,7,0,3184,"E","E",169.565
2009,7,0,3211,"E","E",79.804
2009,7,0,3217,"E","E",89.836
2009,7,0,3221,"E","E",182.5915
2009,7,0,3232,"E","E",154.576
2009,7,0,3234,"E","E",145.0565
2009,7,0,3245,"E","E",259.4815
2009,7,0,3246,"E","E",96.9985
2009,7,0,3262,"E","E",343.36
2009,7,0,3281,"E","E",199.461
2009,7,0,3293,"E","E",239.96
2009,7,0,3295,"E","E",222.25
2009,7,0,3302,"E","E",118.2275
2009,7,0,3306,"E","E",266.7355
2009,7,0,3314,"E","E",293.414
2009,7,0,3326,"E","E",130.785
2009,7,0,3333,"E","E",126.7435
2009,7,0,3335,"E","E",95.6505
2009,7,0,3337,"E","E",179.9665
2009,7,0,3339,"E","E",263.1715
2009,7,0,3346,"E","E",117.5565
2009,7,0,3355,"E","E",138.1655
2009,7,0,3358,"E","E",266.126
2009,7,0,3367,"E","E",236.3045
2009,7,0,3371,"E","E",210.544
2009,7,0,3387,"E","E",472.867
2009,7,0,3393,"E","E",108.054
2009,7,0,3397,"E","E",268.1535
2009,7,0,3403,"E","E",157.8855
2009,7,0,3435,"E","E",107.1135
2009,7,0,3436,"E","E",149.0925
2009,7,0,3437,"E","E",217.8885
2009,7,0,3443,"E","E",182.9455
2009,7,0,3444,"E","E",152.155
2009,7,0,3445,"E","E",273.2595
2009,7,0,3453,"E","E",288.8555
2009,7,0,3458,"E","E",80.319
2009,7,0,3465,"E","E",185.589
2009,7,0,3474,"E","E",65.016
2009,7,0,3495,"E","E",267.214
2009,7,0,3496,"E","E",148.6845
2009,7,0,3503,"E","E",182.7515
2009,7,0,3518,"E","E",139.8505
2009,7,0,3522,"E","E",169.9845
2009,7,0,3523,"E","E",209.883
2009,7,0,3526,"E","E",113.815
2009,7,0,3534,"E","E",167.757
2009,7,0,3536,"E","E",346.7095
2009,7,0,3539,"E","E",148.119
2009,7,0,3545,"E","E",329.694
2009,7,0,3546,"E","E",116.994
2009,7,0,3551,"E","E",354.01
2009,7,0,3558,"E","E",263.393
2009,7,0,3577,"E","E",162.959
2009,7,0,3578,"E","E",189.014
2009,7,0,3589,"E","E",43.546
2009,7,0,3593,"E","E",217.5115
2009,7,0,3594,"E","E",32.2165
2009,7,0,3595,"E","E",307.702
2009,7,0,3596,"E","E",218.942
2009,7,0,3600,"E","E",88.176
2009,7,0,3609,"E","E",78.762
2009,7,0,3611,"E","E",191.099
2009,7,0,3616,"E","E",89.1775
2009,7,0,3617,"E","E",166.8745
2009,7,0,3618,"E","E",287.7805
2009,7,0,3620,"E","E",202.9785
2009,7,0,3621,"E","E",121.5165
2009,7,0,3625,"E","E",59.098
2009,7,0,3634,"E","E",239.0945
2009,7,0,3648,"E","E",438.0195
2009,7,0,3659,"E","E",361.379
2009,7,0,3660,"E","E",158.1605
2009,7,0,3661,"E","E",268.732
2009,7,0,3670,"E","E",117.543
2009,7,0,3680,"E","E",67.7755
2009,7,0,3682,"E","E",38.783
2009,7,0,3686,"E","E",147.0995
2009,7,0,3690,"E","E",155.2595
2009,7,0,3701,"E","E",152.9525
2009,7,0,3705,"E","E",87.088
2009,7,0,3712,"E","E",201.9685
2009,7,0,3715,"E","E",155.412
2009,7,0,3718,"E","E",338.3305
2009,7,0,3732,"E","E",54.7635
2009,7,0,3740,"E","E",80.761
2009,7,0,3743,"E","E",163.2405
2009,7,0,3756,"E","E",213.3865
2009,7,0,3778,"E","E",57.961
2009,7,0,3781,"E","E",97.169
2009,7,0,3793,"E","E",181.977
2009,7,0,3794,"E","E",122.6315
2009,7,0,3797,"E","E",83.6575
2009,7,0,3816,"E","E",266.555
2009,7,0,3823,"E","E",124.1075
2009,7,0,3837,"E","E",61.528
2009,7,0,3843,"E","E",163.323
2009,7,0,3844,"E","E",191.248
2009,7,0,3853,"E","E",89.5505
2009,7,0,3858,"E","E",280.5525
2009,7,0,3859,"E","E",376.726
2009,7,0,3866,"E","E",192.8835
2009,7,0,3871,"E","E",476.554
2009,7,0,3892,"E","E",77.403
2009,7,0,3904,"E","E",192.611
2009,7,0,3908,"E","E",206.224
2009,7,0,3923,"E","E",120.1695
2009,7,0,3948,"E","E",201.8385
2009,7,0,3955,"E","E",170.4785
2009,7,0,3962,"E","E",136.724
2009,7,0,3970,"E","E",449.786
2009,7,0,3997,"E","E",89.986
2009,7,0,4001,"E","E",231.501
2009,7,0,4004,"E","E",118.9385
2009,7,0,4016,"E","E",327.1735
2009,7,0,4026,"E","E",219.2985
2009,7,0,4027,"E","E",172.376
2009,7,0,4040,"E","E",292.7695
2009,7,0,4046,"E","E",142.683
2009,7,0,4052,"E","E",179.219
2009,7,0,4059,"E","E",197.2215
2009,7,0,4076,"E","E",51.29
2009,7,0,4081,"E","E",338.202
2009,7,0,4092,"E","E",76.9785
2009,7,0,4093,"E","E",213.9905
2009,7,0,4102,"E","E",241.6505
2009,7,0,4107,"E","E",151.71
2009,7,0,4111,"E","E",122.563
2009,7,0,4112,"E","E",197.302
2009,7,0,4120,"E","E",22.023
2009,7,0,4128,"E","E",147.647
2009,7,0,4131,"E","E",135.8155
2009,7,0,4132,"E","E",361.9405
2009,7,0,4137,"E","E",155.4375
2009,7,0,4142,"E","E",141.8625
2009,7,0,4146,"E","E",249.898
2009,7,0,4172,"E","E",196.74
2009,7,0,4176,"E","E",162.755
2009,7,0,4184,"E","E",346.581
2009,7,0,4193,"E","E",125.7805
2009,7,0,4223,"E","E",204.295
2009,7,0,4226,"E","E",239.0935
2009,7,0,4241,"E","E",180.9825
2009,7,0,4244,"E","E",177.035
2009,7,0,4245,"E","E",209.014
2009,7,0,4247,"E","E",109.0555
2009,7,0,4251,"E","E",38.523
2009,7,0,4258,"E","E",115.6345
2009,7,0,4268,"E","E",371.582
2009,7,0,4279,"E","E",156.2065
2009,7,0,4284,"E","E",62.77
2009,7,0,4295,"E","E",159.0175
2009,7,0,4300,"E","E",488.808
2009,7,0,4305,"E","E",170.0015
2009,7,0,4311,"E","E",179.403
2009,7,0,4314,"E","E",140.1545
2009,7,0,4325,"E","E",300.1205
2009,7,0,4326,"E","E",220.4355
2009,7,0,4329,"E","E",296.9245
2009,7,0,4331,"E","E",192.2605
2009,7,0,4332,"E","E",76.897
2009,7,0,4333,"E","E",402.2945
2009,7,0,4334,"E","E",165.5115
2009,7,0,4336,"E","E",92.0585
2009,7,0,4358,"E","E",361.45
2009,7,0,4365,"E","E",83.371
2009,7,0,4366,"E","E",330.4205
2009,7,0,4373,"E","E",177.0085
2009,7,0,4395,"E","E",87.465
2009,7,0,4397,"E","E",68.597
2009,7,0,4403,"E","E",106.7945
2009,7,0,4433,"E","E",106.296
2009,7,0,4441,"E","E",239.9565
2009,7,0,4451,"E","E",182.254
2009,7,0,4455,"E","E",128.3745
2009,7,0,4463,"E","E",161.712
2009,7,0,4469,"E","E",124.3805
2009,7,0,4474,"E","E",301.2585
2009,7,0,4477,"E","E",162.714
2009,7,0,4489,"E","E",154.3625
2009,7,0,4491,"E","E",143.1215
2009,7,0,4493,"E","E",175.0265
2009,7,0,4496,"E","E",153.321
2009,7,0,4503,"E","E",102.295
2009,7,0,4517,"E","E",84.4085
2009,7,0,4520,"E","E",289.207
2009,7,0,4528,"E","E",104.7415
2009,7,0,4546,"E","E",7.871
2009,7,0,4547,"E","E",185.5615
2009,7,0,4562,"E","E",158.5465
2009,7,0,4575,"E","E",139.466
2009,7,0,4580,"E","E",107.3335
2009,7,0,4593,"E","E",471.2545
2009,7,0,4609,"E","E",74.0305
2009,7,0,4620,"E","E",258.4855
2009,7,0,4625,"E","E",69.6055
2009,7,0,4626,"E","E",430.702
2009,7,0,4634,"E","E",113.726
2009,7,0,4635,"E","E",246.774
2009,7,0,4637,"E","E",118.4705
2009,7,0,4640,"E","E",104.583
2009,7,0,4644,"E","E",39.763
2009,7,0,4648,"E","E",209.538
2009,7,0,4652,"E","E",89.4625
2009,7,0,4655,"E","E",122.444
2009,7,0,4667,"E","E",98.74
2009,7,0,4669,"E","E",124.806
2009,7,0,4671,"E","E",55.5095
2009,7,0,4691,"E","E",360.373
2009,7,0,4693,"E","E",251.621
2009,7,0,4694,"E","E",196.4565
2009,7,0,4697,"E","E",159.5095
2009,7,0,4698,"E","E",160.1015
2009,7,0,4708,"E","E",438.3935
2009,7,0,4711,"E","E",64.4385
2009,7,0,4712,"E","E",57.296
2009,7,0,4714,"E","E",182.7315
2009,7,0,4721,"E","E",264.678
2009,7,0,4725,"E","E",41.555
2009,7,0,4733,"E","E",39.3115
2009,7,0,4737,"E","E",100.626
2009,7,0,4746,"E","E",214.0435
2009,7,0,4749,"E","E",36.429
2009,7,0,4750,"E","E",130.7085
2009,7,0,4755,"E","E",223.3525
2009,7,0,4758,"E","E",182.649
2009,7,0,4759,"E","E",55.863
2009,7,0,4771,"E","E",31.316
2009,7,0,4778,"E","E",345.606
2009,7,0,4785,"E","E",196.942
2009,7,0,4791,"E","E",33.6715
2009,7,0,4799,"E","E",38.588
2009,7,0,4801,"E","E",221.757
2009,7,0,4812,"E","E",265.5755
2009,7,0,4814,"E","E",166.584
2009,7,0,4817,"E","E",369.3335
2009,7,0,4825,"E","E",49.3515
2009,7,0,4829,"E","E",252.849
2009,7,0,4830,"E","E",70.132
2009,7,0,4831,"E","E",227.6855
2009,7,0,4835,"E","E",137.0445
2009,7,0,4842,"E","E",67.5415
2009,7,0,4858,"E","E",199.4835
2009,7,0,4861,"E","E",184.797
2009,7,0,4863,"E","E",184.414
2009,7,0,4867,"E","E",157.932
2009,7,0,4868,"E","E",358.252
2009,7,0,4879,"E","E",285.8075
2009,7,0,4880,"E","E",26.4285
2009,7,0,4885,"E","E",78.028
2009,7,0,4889,"E","E",135.3425
2009,7,0,4891,"E","E",77.5795
2009,7,0,4894,"E","E",152.3025
2009,7,0,4897,"E","E",79.1685
2009,7,0,4919,"E","E",156.4425
2009,7,0,4924,"E","E",273.292
2009,7,0,4933,"E","E",130.1185
2009,7,0,4962,"E","E",245.8105
2009,7,0,4964,"E","E",87.985
2009,7,0,4965,"E","E",251.2
2009,7,0,4972,"E","E",240.6445
2009,7,0,4974,"E","E",264.746
2009,7,0,4978,"E","E",192.732
2009,7,0,4984,"E","E",198.2415
2009,7,0,4986,"E","E",276.0705
2009,7,0,4987,"E","E",176.845
2009,7,0,4993,"E","E",309.669
2009,7,0,4998,"E","E",164.008
2009,7,0,5018,"E","E",338.35
2009,7,0,5019,"E","E",477.7455
2009,7,0,5020,"E","E",209.698
2009,7,0,5024,"E","E",243.4515
2009,7,0,5042,"E","E",284.466
2009,7,0,5053,"E","E",369.7375
2009,7,0,5057,"E","E",175.1575
2009,7,0,5061,"E","E",46.3085
2009,7,0,5076,"E","E",34.1405
2009,7,0,5078,"E","E",270.54
2009,7,0,5080,"E","E",276.1065
2009,7,0,5085,"E","E",247.7515
2009,7,0,5098,"E","E",370.96
2009,7,0,5130,"E","E",144.2605
2009,7,0,5133,"E","E",446.4035
2009,7,0,5136,"E","E",450.436
2009,7,0,5137,"E","E",119.187
2009,7,0,5143,"E","E",50.7795
2009,7,0,5147,"E","E",185.268
2009,7,0,5168,"E","E",142.682
2009,7,0,5174,"E","E",225.617
2009,7,0,5175,"E","E",49.798
2009,7,0,5189,"E","E",486.117
2009,7,0,5192,"E","E",303.3065
2009,7,0,5197,"E","E",100.836
2009,7,0,5201,"E","E",254.206
2009,7,0,5205,"E","E",136.8355
2009,7,0,5206,"E","E",140.929
2009,7,0,5207,"E","E",170.1105
2009,7,0,5218,"E","E",86.8825
2009,7,0,5224,"E","E",365.144
2009,7,0,5232,"E","E",178.5005
2009,7,0,5236,"E","E",143.5695
2009,7,0,5237,"E","E",117.6355
2009,7,0,5238,"E","E",174.9295
2009,7,0,5241,"E","E",72.6025
2009,7,0,5245,"E","E",93.589
2009,7,0,5246,"E","E",279.8035
2009,7,0,5248,"E","E",47.2265
2009,7,0,5254,"E","E",308.727
2009,7,0,5257,"E","E",213.855
2009,7,0,5264,"E","E",122.906
2009,7,0,5273,"E","E",221.4515
2009,7,0,5288,"E","E",169.8775
2009,7,0,5290,"E","E",105.621
2009,7,0,5291,"E","E",261.36
2009,7,0,5306,"E","E",156.6485
2009,7,0,5313,"E","E",345.245
2009,7,0,5328,"E","E",74.055
2009,7,0,5332,"E","E",122.0975
2009,7,0,5336,"E","E",76.256
2009,7,0,5338,"E","E",273.845
2009,7,0,5342,"E","E",274.9235
2009,7,0,5350,"E","E",274.585
2009,7,0,5351,"E","E",245.5535
2009,7,0,5356,"E","E",15.3695
2009,7,0,5366,"E","E",226.574
2009,7,0,5379,"E","E",273.85
2009,7,0,5383,"E","E",245.699
2009,7,0,5385,"E","E",342.4915
2009,7,0,5386,"E","E",318.9625
2009,7,0,5396,"E","E",57.4185
2009,7,0,5399,"E","E",70.5975
2009,7,0,5409,"E","E",158.804
2009,7,0,5422,"E","E",106.18
2009,7,0,5423,"E","E",253.8735
2009,7,0,5426,"E","E",81.592
2009,7,0,5430,"E","E",153.5795
2009,7,0,5434,"E","E",201.49
2009,7,0,5441,"E","E",483.825
2009,7,0,5443,"E","E",192.0905
2009,7,0,5450,"E","E",196.81
2009,7,0,5451,"E","E",111.677
2009,7,0,5460,"E","E",90.3385
2009,7,0,5470,"E","E",191.222
2009,7,0,5473,"E","E",165.4645
2009,7,0,5474,"E","E",296.6895
2009,7,0,5485,"E","E",211.6935
2009,7,0,5491,"E","E",211.2755
2009,7,0,5494,"E","E",90.7685
2009,7,0,5496,"E","E",193.984
2009,7,0,5497,"E","E",156.3055
2009,7,0,5498,"E","E",123.9345
2009,7,0,5499,"E","E",82.9965
2009,7,0,5502,"E","E",190.45
2009,7,0,5520,"E","E",207.366
2009,7,0,5540,"E","E",67.0515
2009,7,0,5550,"E","E",216.706
2009,7,0,5551,"E","E",149.357
2009,7,0,5554,"E","E",107.311
2009,7,0,5561,"E","E",122.058
2009,7,0,5566,"E","E",64.1945
2009,7,0,5570,"E","E",119.666
2009,7,0,5572,"E","E",59.172
2009,7,0,5573,"E","E",368.2375
2009,7,0,5597,"E","E",117.509
2009,7,0,5602,"E","E",250.6905
2009,7,0,5607,"E","E",223.9
2009,7,0,5608,"E","E",140.685
2009,7,0,5616,"E","E",120.0105
2009,7,0,5631,"E","E",76.1825
2009,7,0,5635,"E","E",177.166
2009,7,0,5648,"E","E",381.997
2009,7,0,5650,"E","E",172.1885
2009,7,0,5656,"E","E",244.284
2009,7,0,5686,"E","E",134.615
2009,7,0,5696,"E","E",132.7585
2009,7,0,5735,"E","E",95.7215
2009,7,0,5737,"E","E",195.2545
2009,7,0,5755,"E","E",288.743
2009,7,0,5756,"E","E",127.048
2009,7,0,5799,"E","E",42.1155
2009,7,0,5807,"E","E",193.0585
2009,7,0,5811,"E","E",253.738
2009,7,0,5819,"E","E",193.043
2009,7,0,5823,"E","E",74.2265
2009,7,0,5827,"E","E",110.8095
2009,7,0,5832,"E","E",162.135
2009,7,0,5835,"E","E",116.6185
2009,7,0,5838,"E","E",128.32
2009,7,0,5843,"E","E",153.679
2009,7,0,5846,"E","E",71.2215
2009,7,0,5848,"E","E",144.2685
2009,7,0,5857,"E","E",194.9125
2009,7,0,5866,"E","E",86.585
2009,7,0,5882,"E","E",284.5485
2009,7,0,5900,"E","E",90.237
2009,7,0,5910,"E","E",306.884
2009,7,0,5913,"E","E",348.334
